High,Low,Open,Close,Volume,Adj Close
210.17999267578125,205.6699981689453,205.99000549316406,207.4499969482422,2905200,207.4499969482422
211.0,206.5,206.5,208.99000549316406,2394400,208.99000549316406
209.97999572753906,204.61000061035156,209.64999389648438,205.80999755859375,3373200,205.80999755859375
208.25,205.25999450683594,207.50999450683594,206.27000427246094,2088400,206.27000427246094
207.3300018310547,200.5800018310547,205.60000610351562,200.6999969482422,2727000,200.6999969482422
204.97999572753906,199.5500030517578,202.2100067138672,204.02999877929688,2586300,204.02999877929688
215.6699981689453,208.25,212.3000030517578,213.6999969482422,5999900,213.6999969482422
213.32000732421875,208.82000732421875,213.10000610351562,211.41000366210938,3541500,211.41000366210938
213.14999389648438,208.1199951171875,212.24000549316406,208.4600067138672,1877500,208.4600067138672
204.2100067138672,200.2100067138672,202.4600067138672,201.0,4703400,201.0
201.32000732421875,195.8000030517578,201.0,196.61000061035156,3493000,196.61000061035156
204.13999938964844,199.66000366210938,201.35000610351562,200.9499969482422,3303100,200.9499969482422
202.1999969482422,198.30999755859375,201.85000610351562,200.10000610351562,2328400,200.10000610351562
203.8800048828125,200.4199981689453,200.9499969482422,201.50999450683594,1970700,201.50999450683594
200.89999389648438,197.0500030517578,200.5,200.24000549316406,2494600,200.24000549316406
201.42999267578125,196.3000030517578,200.66000366210938,196.50999450683594,4269900,196.50999450683594
198.38999938964844,192.0,197.0500030517578,193.9600067138672,4554100,193.9600067138672
199.47000122070312,193.25999450683594,195.99000549316406,199.10000610351562,5669000,199.10000610351562
206.66000366210938,198.05999755859375,199.74000549316406,203.55999755859375,6991200,203.55999755859375
203.0,197.0500030517578,202.1199951171875,199.10000610351562,5072900,199.10000610351562
201.57000732421875,197.41000366210938,198.60000610351562,200.08999633789062,2943400,200.08999633789062
203.9499969482422,200.25,201.0,202.75999450683594,2751600,202.75999450683594
204.69000244140625,201.1999969482422,202.89999389648438,202.33999633789062,2445000,202.33999633789062
203.19000244140625,200.10000610351562,201.0,202.24000549316406,5632800,202.24000549316406
213.6999969482422,201.64999389648438,211.33999633789062,204.00999450683594,13093700,204.00999450683594
205.32000732421875,199.8300018310547,204.0,199.97000122070312,4280100,199.97000122070312
202.49000549316406,195.80999755859375,202.49000549316406,197.72999572753906,4692300,197.72999572753906
198.5,188.11000061035156,198.0399932861328,190.7899932861328,7060000,190.7899932861328
192.6999969482422,187.50999450683594,190.0500030517578,188.02000427246094,4253400,188.02000427246094
191.47000122070312,187.0399932861328,189.0,187.4199981689453,2653000,187.4199981689453
193.4600067138672,185.9600067138672,189.0,190.55999755859375,5146000,190.55999755859375
194.2899932861328,190.0500030517578,193.58999633789062,193.2100067138672,3870100,193.2100067138672
197.49000549316406,191.25999450683594,193.7899932861328,194.94000244140625,3251400,194.94000244140625
192.0,183.9499969482422,186.8800048828125,190.05999755859375,8173100,190.05999755859375
191.61000061035156,180.4199981689453,191.0500030517578,185.35000610351562,6750300,185.35000610351562
188.8800048828125,183.0,184.24000549316406,188.55999755859375,3988500,188.55999755859375
188.25,178.19000244140625,188.0,181.4499969482422,6542200,181.4499969482422
186.42999267578125,182.0500030517578,182.77999877929688,183.77000427246094,3902000,183.77000427246094
184.72999572753906,181.2100067138672,182.64999389648438,183.92999267578125,3430400,183.92999267578125
189.49000549316406,182.11000061035156,183.49000549316406,188.66000366210938,4887100,188.66000366210938
193.0,185.0,190.64999389648438,185.02000427246094,5210300,185.02000427246094
188.88999938964844,184.41000366210938,185.0399932861328,184.52000427246094,4361000,184.52000427246094
191.47000122070312,183.7100067138672,185.83999633789062,191.1699981689453,5603400,191.1699981689453
195.63999938964844,189.0,190.61000061035156,193.13999938964844,4885300,193.13999938964844
197.24000549316406,193.63999938964844,193.63999938964844,196.64999389648438,2366100,196.64999389648438
199.35000610351562,194.5500030517578,195.47999572753906,196.1199951171875,4529200,196.1199951171875
196.72999572753906,189.5,195.55999755859375,189.57000732421875,4439300,189.57000732421875
191.88999938964844,187.5,191.0,189.39999389648438,3547100,189.39999389648438
188.52999877929688,181.0,188.25,181.8800048828125,5126400,181.8800048828125
184.8800048828125,180.0,182.8800048828125,181.47000122070312,4042300,181.47000122070312
188.88999938964844,182.50999450683594,182.50999450683594,186.8000030517578,4072200,186.8000030517578
186.5800018310547,182.67999267578125,185.52000427246094,185.85000610351562,3391600,185.85000610351562
193.39999389648438,185.0,186.14999389648438,193.14999389648438,5461900,193.14999389648438
192.5,189.5399932861328,192.0500030517578,192.2899932861328,3194100,192.2899932861328
193.83999633789062,190.80999755859375,190.8699951171875,192.17999267578125,2722500,192.17999267578125
194.4199981689453,191.17999267578125,192.8000030517578,192.42999267578125,2438900,192.42999267578125
201.27999877929688,193.0,193.17999267578125,198.14999389648438,6823900,198.14999389648438
203.0,196.75999450683594,198.74000549316406,198.69000244140625,4150900,198.69000244140625
200.74000549316406,197.38999938964844,198.41000366210938,197.5800018310547,3219600,197.5800018310547
202.58999633789062,197.60000610351562,198.0800018310547,202.49000549316406,3779800,202.49000549316406
204.4499969482422,199.83999633789062,202.49000549316406,202.72999572753906,3488100,202.72999572753906
209.0,202.5,203.0500030517578,208.7899932861328,4689100,208.7899932861328
212.22999572753906,207.41000366210938,208.4499969482422,207.6999969482422,5207600,207.6999969482422
209.99000549316406,206.5,208.22000122070312,208.4499969482422,3111100,208.4499969482422
213.4499969482422,207.7100067138672,208.0,213.33999633789062,4662900,213.33999633789062
222.25,214.4199981689453,214.8800048828125,219.52999877929688,5915700,219.52999877929688
223.8000030517578,217.1999969482422,221.52999877929688,219.74000549316406,3782500,219.74000549316406
219.1999969482422,214.1199951171875,218.55999755859375,214.67999267578125,4035900,214.67999267578125
217.5,211.67999267578125,216.3000030517578,213.69000244140625,4642600,213.69000244140625
220.3300018310547,210.9600067138672,214.86000061035156,216.99000549316406,5923300,216.99000549316406
228.0,214.30999755859375,214.75,226.99000549316406,11213500,226.99000549316406
227.47999572753906,221.9499969482422,226.4199981689453,226.75,5911700,226.75
230.30999755859375,225.4499969482422,226.92999267578125,229.00999450683594,5527900,229.00999450683594
231.9199981689453,228.0,228.97000122070312,231.27999877929688,3957000,231.27999877929688
232.0,226.88999938964844,232.0,229.8699951171875,3660000,229.8699951171875
229.97999572753906,226.67999267578125,229.07000732421875,229.72999572753906,3650800,229.72999572753906
230.6999969482422,225.5800018310547,229.05999755859375,229.58999633789062,3790200,229.58999633789062
237.85000610351562,229.58999633789062,230.0,237.75,6093000,237.75
239.9600067138672,234.3699951171875,236.6999969482422,235.5800018310547,4611900,235.5800018310547
239.7100067138672,235.5800018310547,236.64999389648438,238.36000061035156,3769000,238.36000061035156
248.67999267578125,240.75,247.25,243.75999450683594,7732300,243.75999450683594
246.0,243.00999450683594,245.4600067138672,244.72999572753906,4204300,244.72999572753906
250.88999938964844,245.5,245.85000610351562,248.9199981689453,6262900,248.9199981689453
254.8000030517578,249.64999389648438,250.0,254.61000061035156,4965500,254.61000061035156
258.4599914550781,251.8000030517578,257.30999755859375,254.47000122070312,5142600,254.47000122070312
255.74000549316406,250.75,254.2899932861328,252.50999450683594,3152100,252.50999450683594
253.0,248.52000427246094,251.3800048828125,252.9499969482422,3166300,252.9499969482422
255.2899932861328,247.10000610351562,252.52999877929688,250.6300048828125,3801100,250.6300048828125
255.88999938964844,247.6999969482422,249.24000549316406,251.92999267578125,4116100,251.92999267578125
253.1999969482422,249.0500030517578,253.0500030517578,249.24000549316406,3958800,249.24000549316406
252.4199981689453,247.7100067138672,248.33999633789062,251.5500030517578,2499800,251.5500030517578
252.17999267578125,249.67999267578125,251.91000366210938,251.3300018310547,2186700,251.3300018310547
257.82000732421875,250.6300048828125,251.0,257.7699890136719,3562500,257.7699890136719
260.0,256.4200134277344,258.19000244140625,257.4800109863281,4244800,257.4800109863281
263.3599853515625,256.20001220703125,257.3500061035156,262.0799865722656,3933000,262.0799865722656
271.17999267578125,266.1499938964844,266.25,269.20001220703125,7820200,269.20001220703125
270.95001220703125,266.1099853515625,269.7900085449219,269.2300109863281,3619700,269.2300109863281
280.7900085449219,270.510009765625,270.739990234375,280.6000061035156,7029600,280.6000061035156
287.3900146484375,278.6099853515625,279.0299987792969,280.9800109863281,7329400,280.9800109863281
282.239990234375,276.44000244140625,280.0,279.760009765625,4947900,279.760009765625
280.0,268.5,277.6000061035156,268.95001220703125,7077300,268.95001220703125
272.8900146484375,264.1499938964844,265.79998779296875,272.2300109863281,6257100,272.2300109863281
281.3999938964844,274.010009765625,275.45001220703125,277.3900146484375,5676700,277.3900146484375
283.45001220703125,272.6000061035156,280.30999755859375,273.510009765625,8755000,273.510009765625
264.6600036621094,255.55999755859375,264.0,255.99000549316406,14915200,255.99000549316406
258.25,250.1999969482422,252.66000366210938,257.0,8171600,257.0
248.36000061035156,242.00999450683594,248.1699981689453,246.22999572753906,11460800,246.22999572753906
251.0,243.89999389648438,244.19000244140625,249.99000549316406,6078100,249.99000549316406
254.85000610351562,249.11000061035156,254.17999267578125,250.02000427246094,4809500,250.02000427246094
253.27999877929688,248.27000427246094,249.7100067138672,250.47999572753906,3351800,250.47999572753906
251.89999389648438,249.0,250.74000549316406,251.57000732421875,2919400,251.57000732421875
251.6999969482422,247.50999450683594,247.91000366210938,251.2100067138672,3355500,251.2100067138672
253.88999938964844,248.32000732421875,251.9199981689453,248.58999633789062,3459500,248.58999633789062
250.07000732421875,245.32000732421875,247.0,246.8699951171875,3725200,246.8699951171875
248.66000366210938,243.0,247.6300048828125,244.89999389648438,3879300,244.89999389648438
246.5,243.0,246.2100067138672,243.69000244140625,3066300,243.69000244140625
246.85000610351562,242.77999877929688,244.82000732421875,246.1699981689453,3022600,246.1699981689453
258.1199951171875,246.02000427246094,246.11000061035156,258.0,7598400,258.0
261.0,254.27000427246094,257.0,255.72999572753906,5330800,255.72999572753906
265.75,259.05999755859375,262.3999938964844,262.04998779296875,7132200,262.04998779296875
265.3299865722656,261.20001220703125,264.0,261.5,6497500,261.5
264.54998779296875,258.82000732421875,260.6000061035156,261.9200134277344,3614300,261.9200134277344
264.79998779296875,250.24000549316406,262.8299865722656,250.67999267578125,6908600,250.67999267578125
255.07000732421875,250.50999450683594,251.55999755859375,255.00999450683594,4059300,255.00999450683594
257.6700134277344,253.3000030517578,255.38999938964844,254.77999877929688,3320200,254.77999877929688
263.8900146484375,255.00999450683594,255.6999969482422,263.1600036621094,5647300,263.1600036621094
270.57000732421875,259.75,260.6000061035156,270.2200012207031,6230800,270.2200012207031
280.67999267578125,275.0,277.0199890136719,277.45001220703125,7987600,277.45001220703125
279.6000061035156,275.5400085449219,278.3399963378906,277.3800048828125,3676200,277.3800048828125
282.0,277.2099914550781,278.0400085449219,277.9200134277344,4148400,277.9200134277344
279.67999267578125,276.32000732421875,278.7300109863281,278.29998779296875,3294600,278.29998779296875
299.0,284.5799865722656,286.8999938964844,298.5199890136719,13888600,298.5199890136719
304.80999755859375,294.5299987792969,296.8900146484375,303.70001220703125,10134600,303.70001220703125
304.8800048828125,294.20001220703125,302.0400085449219,295.0,7880900,295.0
301.94000244140625,294.1000061035156,296.8800048828125,298.70001220703125,5520600,298.70001220703125
302.69000244140625,297.1499938964844,297.5,302.5400085449219,4579600,302.5400085449219
313.7300109863281,308.7099914550781,309.1499938964844,312.3900146484375,7664500,312.3900146484375
313.4700012207031,305.5,313.3800048828125,308.7099914550781,5724600,308.7099914550781
308.45001220703125,296.32000732421875,306.3399963378906,296.8399963378906,6050700,296.8399963378906
307.3900146484375,295.29998779296875,296.70001220703125,304.0,9284600,304.0
304.0,298.67999267578125,302.70001220703125,301.44000244140625,4138700,301.44000244140625
300.8399963378906,297.8999938964844,299.70001220703125,300.25,3035700,300.25
306.6199951171875,302.1099853515625,302.4599914550781,305.5199890136719,3898000,305.5199890136719
309.1499938964844,300.2300109863281,306.510009765625,302.510009765625,6149400,302.510009765625
306.3999938964844,300.4200134277344,302.0,305.6000061035156,4509800,305.6000061035156
310.54998779296875,306.0199890136719,309.2200012207031,308.0299987792969,5083500,308.0299987792969
313.9800109863281,305.8599853515625,308.0,313.7900085449219,6737700,313.7900085449219
314.5,309.0,312.3699951171875,310.1700134277344,4695000,310.1700134277344
313.0899963378906,307.5,311.69000244140625,308.6300048828125,3468600,308.6300048828125
314.79998779296875,308.0,309.8299865722656,314.07000732421875,4463400,314.07000732421875
327.25,314.80999755859375,314.8800048828125,322.8299865722656,8829600,322.8299865722656
327.6600036621094,316.55999755859375,324.0,318.8900146484375,5382800,318.8900146484375
321.5299987792969,310.45001220703125,317.6700134277344,311.0199890136719,7133400,311.0199890136719
